,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
97858,2012/10/15,Adelaide,16.2,27.6,0,15.2,NA,N,37,N,W,9,15,60,24,1018.3,1016.7,NA,NA,18.6,26.7,FALSE,FALSE
97859,2012/10/16,Adelaide,14.4,20.6,0,5,NA,WSW,46,NNW,SW,9,22,84,66,1016.8,1017,NA,NA,15.4,17.3,FALSE,FALSE
97860,2012/10/17,Adelaide,7.2,20.4,0,4,NA,SW,31,NE,SW,7,17,56,47,1023.4,1020.4,NA,NA,14.1,18.7,FALSE,FALSE
97861,2012/10/18,Adelaide,13.2,27.6,0,4.8,NA,N,33,NNE,NE,9,15,38,26,1017.3,1012.8,NA,NA,18.4,24.6,FALSE,FALSE
97862,2012/10/19,Adelaide,12,22.6,0,3.4,NA,W,26,NNW,SW,9,11,52,51,1013.5,1014.4,NA,NA,18.4,20.7,FALSE,FALSE
97863,2012/10/20,Adelaide,9.8,24.4,0,NA,NA,W,33,NNE,SW,2,19,66,35,1017.2,1016.3,NA,NA,15.5,22.2,FALSE,FALSE
97864,2012/10/21,Adelaide,10.7,21.8,0,NA,NA,WSW,37,S,SSW,13,17,53,34,1023,1020.3,NA,NA,15,20.5,FALSE,FALSE
97865,2012/10/22,Adelaide,7.8,25.2,0,12.6,NA,NE,39,ENE,NNE,17,13,51,19,1022.7,1019.3,NA,NA,14.7,24.1,FALSE,FALSE
97866,2012/10/23,Adelaide,14.6,31.2,0,8.8,NA,NNE,48,NE,NNE,22,22,13,5,1017.6,1012.9,NA,NA,21.1,30.3,FALSE,FALSE
97867,2012/10/24,Adelaide,20.9,29.2,0,7.6,NA,WNW,46,NE,N,6,15,24,26,1014.2,1008.6,NA,NA,23,28.1,FALSE,FALSE
97868,2012/10/25,Adelaide,12.9,17.9,0,4.8,NA,W,54,SSW,WSW,17,22,71,50,1018,1019.8,NA,NA,14.7,16.9,FALSE,FALSE
97869,2012/10/26,Adelaide,9.9,18.8,0,4,NA,W,50,SW,WSW,20,20,60,56,1020.4,1020.1,NA,NA,13.5,16.8,FALSE,FALSE
97870,2012/10/27,Adelaide,8.4,19.4,0,NA,NA,SW,39,S,SW,9,20,56,47,1025,1023.9,NA,NA,13.4,17.8,FALSE,FALSE
97871,2012/10/28,Adelaide,7.8,24.1,0,NA,NA,WSW,24,ENE,WSW,9,15,48,32,1024.8,1021.5,NA,NA,15.7,22.7,FALSE,FALSE
97872,2012/10/29,Adelaide,10.7,30.6,0,13.4,NA,W,33,N,W,7,6,43,13,1018.8,1014.8,NA,NA,20.2,29.2,FALSE,FALSE
97873,2012/10/30,Adelaide,14,33.9,0,7.2,NA,WNW,35,NNE,W,7,17,18,7,1013,1010.5,NA,NA,26.8,32.8,FALSE,FALSE
97874,2012/10/31,Adelaide,17.5,26.7,0,7.2,NA,SW,35,NNE,WSW,9,13,20,39,1012.6,1011.7,NA,NA,24.1,24.7,FALSE,FALSE
97875,2012/11/1,Adelaide,12.9,17.9,0.6,4,NA,SSW,44,SSW,SSE,20,24,67,47,1018.9,1020.5,NA,NA,13.9,16.8,FALSE,FALSE
97876,2012/11/2,Adelaide,10.8,21.6,0,3.8,NA,N,39,WNW,SW,6,19,52,45,1021.8,1019.4,NA,NA,15.1,19.5,FALSE,FALSE
97877,2012/11/3,Adelaide,14.8,28,0,NA,NA,N,33,NNE,W,13,15,30,23,1015.3,1012.6,NA,NA,20.2,26.6,FALSE,FALSE
97878,2012/11/4,Adelaide,20.1,35,0,NA,NA,NNW,41,N,WNW,20,15,15,13,1010.4,1007.5,NA,NA,27.8,33.7,FALSE,FALSE
97879,2012/11/5,Adelaide,25.2,29.8,0.4,21,NA,N,74,N,N,20,28,41,37,1006.1,1003.5,NA,NA,27.2,29.1,FALSE,TRUE
97880,2012/11/6,Adelaide,14.7,22.8,8,3.2,NA,NW,31,W,WSW,17,15,64,46,1011.9,1011.6,NA,NA,17.7,21,TRUE,FALSE
97881,2012/11/7,Adelaide,12.8,23.3,0.2,5,NA,WNW,44,NW,WNW,9,20,64,38,1012.5,1011.2,NA,NA,16.7,22.3,FALSE,TRUE
97882,2012/11/8,Adelaide,12.3,20.2,3.8,5.2,NA,WSW,39,WSW,WSW,17,20,66,37,1016.5,1016.5,NA,NA,15.6,19.7,TRUE,FALSE
97883,2012/11/9,Adelaide,11.1,20.2,0.2,5.8,NA,WSW,44,WSW,SW,22,22,43,43,1025,1023.6,NA,NA,15.9,19.7,FALSE,FALSE
97884,2012/11/10,Adelaide,8,26.7,0,NA,NA,ENE,24,ENE,W,13,11,44,24,1026,1021.9,NA,NA,15.9,24.6,FALSE,FALSE
97885,2012/11/11,Adelaide,15.8,33.7,0,NA,NA,N,46,NE,N,22,22,12,5,1019.3,1013.4,NA,NA,24.8,32.6,FALSE,FALSE
97886,2012/11/12,Adelaide,16.1,22.4,0,22.2,NA,WSW,48,SW,WSW,19,24,60,39,1020.9,1021.4,NA,NA,17.4,21.3,FALSE,FALSE
97887,2012/11/13,Adelaide,10.6,22.8,0,6.6,NA,SSE,31,SE,SW,9,19,46,35,1024.8,1021.2,NA,NA,16.4,21.3,FALSE,FALSE
97889,2012/11/15,Adelaide,14.8,23.3,0,7,NA,SSE,44,SE,SW,7,7,35,32,1016.4,1014.1,NA,NA,17.6,22.8,FALSE,FALSE
97890,2012/11/16,Adelaide,12.5,22.7,0,3.8,NA,ESE,43,SE,SSE,13,19,51,31,1018.2,1016.7,NA,NA,15.4,21.6,FALSE,FALSE
97891,2012/11/17,Adelaide,11.3,21.9,0,NA,NA,SW,33,W,WSW,4,17,53,43,1019.4,1016.4,NA,NA,15.6,21.3,FALSE,FALSE
97892,2012/11/18,Adelaide,10.2,23.8,0,NA,NA,W,39,S,WSW,9,19,57,40,1018.8,1017.6,NA,NA,16,20.5,FALSE,FALSE
97893,2012/11/19,Adelaide,10.5,30.9,0,13.6,NA,E,41,NE,NW,17,11,34,13,1018,1015.5,NA,NA,20.8,29.9,FALSE,FALSE
97894,2012/11/20,Adelaide,20.3,36.5,0,9.4,NA,N,57,NNE,NW,20,28,9,8,1013.2,1009.5,NA,NA,27.1,34.3,FALSE,FALSE
97895,2012/11/21,Adelaide,14.7,22.2,0,8.4,NA,SW,46,S,SW,15,26,47,39,1019.1,1018.7,NA,NA,17.8,21.2,FALSE,FALSE
97896,2012/11/22,Adelaide,10.1,27.4,0,6.4,NA,WSW,30,SSW,WSW,7,19,51,40,1021.4,1018.2,NA,NA,16.8,23.8,FALSE,FALSE
97897,2012/11/23,Adelaide,15.8,34,0,6.4,NA,WSW,33,NE,WSW,13,15,28,11,1016,1012.5,NA,NA,24.8,32.6,FALSE,FALSE
97898,2012/11/24,Adelaide,19.5,33,0,NA,NA,WNW,33,N,W,9,17,22,28,1012.3,1011.7,NA,NA,27.5,32.9,FALSE,FALSE
97899,2012/11/25,Adelaide,14.4,32.4,0,NA,NA,SE,26,N,W,7,15,39,31,1016.2,1014,NA,NA,21.5,30.9,FALSE,FALSE
97900,2012/11/26,Adelaide,20.5,33.4,0,21.6,NA,SE,54,ESE,ESE,7,15,51,29,1012.5,1009.3,NA,NA,23.6,32.4,FALSE,FALSE
97901,2012/11/27,Adelaide,19.7,31.9,0,8,NA,SSE,35,SSE,SE,11,15,54,32,1011.8,1010.5,NA,NA,23.6,31.1,FALSE,FALSE
97902,2012/11/28,Adelaide,20.5,35.4,0,8.6,NA,SE,44,WSW,W,2,15,49,31,1011.3,1008.9,NA,NA,26.1,32.8,FALSE,FALSE
97903,2012/11/29,Adelaide,20,38,0,7.8,NA,NNW,57,N,WSW,13,11,20,27,1005.4,1005.8,NA,NA,34.7,33.4,FALSE,TRUE
97904,2012/11/30,Adelaide,20.2,32.1,4.2,5,NA,N,31,NE,NW,7,13,63,47,1009.8,1007.6,NA,NA,22.1,30.7,TRUE,FALSE
97905,2013/1/1,Adelaide,14.4,30.8,0,NA,13.9,W,37,SW,WSW,6,22,28,30,1016.4,1015.6,NA,NA,23.7,28.5,FALSE,FALSE
97906,2013/1/2,Adelaide,14.9,32.2,0,15.6,13.5,W,28,W,WSW,6,17,53,33,1017.6,1014.7,NA,NA,21,31.5,FALSE,FALSE
97907,2013/1/3,Adelaide,20.8,40.6,0,9.8,13.8,W,37,NE,W,17,13,14,11,1013.6,1009,NA,NA,29.9,39.2,FALSE,FALSE
97908,2013/1/4,Adelaide,24.3,45,0,11.4,13.2,NW,39,N,NW,17,22,7,5,1004.8,1002.8,NA,NA,37.3,44.3,FALSE,FALSE
97909,2013/1/5,Adelaide,20.4,32.2,0,NA,13.1,SE,41,WNW,S,6,15,37,22,1013.3,1014.9,NA,NA,25.2,31.5,FALSE,FALSE
97910,2013/1/6,Adelaide,18.6,34.8,0,NA,13.3,SE,46,NW,SSE,13,17,34,16,1020.2,1017.8,NA,NA,24.7,33.8,FALSE,FALSE
97911,2013/1/7,Adelaide,21.5,41.2,0,33.6,13.8,ESE,56,SSW,NW,11,7,20,14,1015.6,1011,NA,NA,29.2,38.8,FALSE,FALSE
97912,2013/1/8,Adelaide,20.9,29,0,9.6,12.9,SW,50,SW,SW,9,24,61,32,1009.3,1007.4,NA,NA,23.8,27.8,FALSE,FALSE
97913,2013/1/9,Adelaide,15.5,25.7,0,10.8,13.1,W,43,SSW,SW,20,17,41,28,1010.9,1008.9,NA,NA,18.1,24.2,FALSE,FALSE
97914,2013/1/10,Adelaide,13.6,33.9,0,5.8,13,WSW,33,NE,NNW,9,13,37,15,1009,1004,NA,NA,20.3,31.7,FALSE,FALSE
97915,2013/1/11,Adelaide,20.1,33.6,0,8,12.3,WSW,31,NNW,W,13,17,19,28,1003.6,1005.9,NA,NA,29,30.9,FALSE,FALSE
97916,2013/1/12,Adelaide,18.4,24.2,0,NA,0.2,SSE,35,SE,S,11,19,59,48,1013.8,1014.8,NA,NA,19.5,23.4,FALSE,TRUE
97917,2013/1/13,Adelaide,15.8,22.1,1.4,NA,3.2,SSE,35,SSE,SSW,11,11,82,66,1016.9,1018.2,NA,NA,15.8,18.4,TRUE,TRUE
97918,2013/1/14,Adelaide,12.3,24.9,7.8,15,8.2,ENE,26,SE,SE,9,13,54,36,1021.3,1018.8,NA,NA,15.6,23.1,TRUE,FALSE
97919,2013/1/15,Adelaide,12.4,30.4,0,4,13.2,SSW,35,SSW,SW,11,15,44,21,1016.3,1013.6,NA,NA,21.1,29.7,FALSE,FALSE
97920,2013/1/16,Adelaide,15.9,36.9,0,7.8,13,SSE,30,SSW,SW,9,15,40,18,1013.6,1010.8,NA,NA,24.3,34.3,FALSE,FALSE
97921,2013/1/17,Adelaide,20,43.1,0,8.6,13.4,NW,50,N,NW,7,24,29,7,1005.2,1002.1,NA,NA,29.6,42.1,FALSE,FALSE
97922,2013/1/18,Adelaide,21.2,26.8,0,11.6,11.4,WSW,46,WSW,WSW,24,26,71,41,1008.3,1009.9,NA,NA,21.9,25.5,FALSE,FALSE
97923,2013/1/19,Adelaide,16,25.6,0,NA,10.2,S,41,ESE,SE,13,17,48,34,1017.5,1015.9,NA,NA,19.6,23.8,FALSE,FALSE
97924,2013/1/20,Adelaide,15.7,31.3,0,NA,13.1,SW,33,SSE,W,9,17,44,22,1015.9,1012.5,NA,NA,20.8,30.1,FALSE,FALSE
97926,2013/1/22,Adelaide,14.1,29.1,0,7.6,13.1,SW,43,SE,WSW,4,24,59,40,1014.8,1013.5,NA,NA,19.4,27,FALSE,FALSE
97927,2013/1/23,Adelaide,15.5,30.6,0,7,13.2,ESE,35,ESE,SW,9,9,46,21,1017.9,1014,NA,NA,20.5,29.5,FALSE,FALSE
97928,2013/1/24,Adelaide,15.8,38.5,0,7.6,11.9,SW,35,NNW,WSW,6,17,38,13,1011,1006.3,NA,NA,23.9,35.5,FALSE,FALSE
97933,2013/1/29,Adelaide,13,23.2,0,26.4,9.1,WSW,41,SSW,WSW,11,19,57,31,1018.2,1017.1,NA,NA,16.4,22.8,FALSE,FALSE
97934,2013/1/30,Adelaide,12.7,25.4,0,5.2,11.6,NW,31,N,W,11,19,52,39,1017.8,1015.6,NA,NA,17.6,24.5,FALSE,TRUE
97935,2013/1/31,Adelaide,15.2,22.4,2.4,5,4.9,SW,46,SSW,SW,13,24,96,46,1013.5,1014,NA,NA,15.5,19.9,TRUE,FALSE
97936,2013/3/1,Adelaide,13.7,26.9,0,6.2,11.7,SSE,48,ESE,SE,20,19,51,28,1022.1,1018.7,NA,NA,16.1,25.9,FALSE,FALSE
97937,2013/3/2,Adelaide,15.5,30.8,0,NA,11.5,ESE,35,E,E,15,17,48,21,1020.4,1017.2,NA,NA,19,29.6,FALSE,FALSE
97938,2013/3/3,Adelaide,16.6,32.5,0,NA,12,NE,33,NE,WSW,11,9,41,29,1017.2,1013.5,NA,NA,23,31,FALSE,FALSE
97939,2013/3/4,Adelaide,23,35,0,20,10.7,ENE,37,NE,NE,15,17,42,25,1014.9,1011.9,NA,NA,26.7,34.5,FALSE,FALSE
97940,2013/3/5,Adelaide,22.8,34.9,0,7.2,7.7,N,28,NE,SW,11,15,39,30,1013.8,1011.5,NA,NA,29.1,32.8,FALSE,FALSE
97941,2013/3/6,Adelaide,23.6,34.1,0,5.6,8.8,N,31,NE,WSW,13,13,48,47,1014.1,1011.9,NA,NA,27.7,30,FALSE,FALSE
97942,2013/3/7,Adelaide,24.6,36.5,0,5.4,4.3,N,43,N,S,7,7,53,29,1014.3,1012.2,NA,NA,27.2,35.5,FALSE,FALSE
97945,2013/3/10,Adelaide,21.6,34.5,0.4,NA,11.6,WSW,24,NNW,W,6,9,70,37,1015.3,1013.8,NA,NA,24.5,32.8,FALSE,FALSE
97947,2013/3/12,Adelaide,26.1,38.2,0,24,11.3,WSW,50,NNE,NW,13,30,25,18,1011.6,1008,NA,NA,31.6,37.2,FALSE,FALSE
97948,2013/3/13,Adelaide,19.1,23.7,0,10.2,9.4,WSW,48,S,SW,22,22,52,38,1014.2,1014.9,NA,NA,19.8,22.7,FALSE,FALSE
97949,2013/3/14,Adelaide,17.1,24.6,0,6.2,9.2,WSW,43,S,WSW,13,20,47,43,1018.4,1017.1,NA,NA,18.7,22.6,FALSE,FALSE
97952,2013/3/17,Adelaide,13.3,21.9,0.2,NA,NA,SE,48,ESE,SSE,17,22,49,26,1027.6,1025.3,NA,NA,14.6,21.4,FALSE,FALSE
97953,2013/3/18,Adelaide,13.2,22.6,0,15.4,11,SE,44,E,WSW,15,15,47,34,1025,1022.2,NA,NA,15.2,21.7,FALSE,FALSE
97954,2013/3/19,Adelaide,14.8,28.9,0,4.6,11,ENE,33,ENE,NNE,17,13,44,19,1021.7,1018.8,NA,NA,19.3,26.9,FALSE,FALSE
97955,2013/3/20,Adelaide,18.5,32.9,0,6.2,8.8,N,52,NE,NNW,13,13,18,9,1016.2,1010.9,NA,NA,23.4,31.1,FALSE,FALSE
97956,2013/3/21,Adelaide,19,22.1,0.2,6.8,4.2,WSW,63,W,W,26,33,47,56,1007.1,1009.1,NA,NA,19,20.3,FALSE,TRUE
97957,2013/3/22,Adelaide,16.4,19.8,1.2,4.6,1.7,WNW,46,SW,NNW,13,19,64,59,1015.2,1015,NA,NA,16.6,19,TRUE,TRUE
97958,2013/3/23,Adelaide,14.6,25.1,2,NA,8.7,WNW,35,NNE,WNW,7,22,86,47,1018.5,1016.4,NA,NA,15.3,23.6,TRUE,FALSE
97959,2013/3/24,Adelaide,15.3,26.2,0,NA,8.6,WNW,43,N,WNW,9,20,78,47,1016.7,1016.6,NA,NA,17.5,25,FALSE,FALSE
97960,2013/3/25,Adelaide,15.7,25,0,8.4,1.9,N,24,N,NW,6,11,79,51,1019.2,1017.3,NA,NA,17.1,22.7,FALSE,FALSE
97961,2013/3/26,Adelaide,15.6,35.9,0,2.2,10.3,NW,48,NNE,NNW,11,24,47,13,1012.4,1007.7,NA,NA,23.6,35,FALSE,FALSE
97962,2013/3/27,Adelaide,23.6,26.7,0,9,0.2,NNW,44,WNW,SW,17,19,45,76,1007.6,1009.4,NA,NA,26.7,21.2,FALSE,TRUE
97963,2013/3/28,Adelaide,15.3,21.6,1.4,2.6,8.6,W,44,SSW,WSW,9,15,87,45,1020.6,1022.2,NA,NA,15.4,20.6,TRUE,FALSE
97966,2013/3/31,Adelaide,13,21,14,NA,6,W,31,NNE,SW,6,17,89,70,1017.9,1018.1,NA,NA,15.2,19.6,TRUE,TRUE
97967,2013/4/1,Adelaide,15.2,21.7,2,NA,1.3,W,35,S,WSW,6,15,75,56,1021.6,1020.6,NA,NA,16.5,19.9,TRUE,FALSE
97968,2013/4/2,Adelaide,15.8,22.1,0.4,10.8,2.7,W,31,S,SW,7,15,77,66,1022.1,1021.2,NA,NA,17.1,20.8,FALSE,FALSE
97969,2013/4/3,Adelaide,14.4,22,0.6,2.4,10,SE,39,E,ENE,9,19,61,33,1026.8,1024.4,NA,NA,15.1,20.8,FALSE,FALSE
97970,2013/4/4,Adelaide,13.3,23.1,0,4.8,11,ESE,39,ENE,WSW,19,11,51,37,1027.3,1025.4,NA,NA,14.7,22.1,FALSE,FALSE
97972,2013/4/6,Adelaide,11.2,30.3,0,NA,10.9,SW,28,ENE,WSW,7,17,56,20,1021.8,1018.3,NA,NA,15.5,29,FALSE,FALSE
97974,2013/4/8,Adelaide,12.8,27,0,14,10.2,ESE,28,SE,S,13,15,53,31,1025.4,1022.6,NA,NA,19.1,26.5,FALSE,FALSE
97975,2013/4/9,Adelaide,12,26.7,0,3.2,10.7,W,30,NW,WSW,4,13,60,43,1025.7,1022,NA,NA,20,25.8,FALSE,FALSE
97977,2013/4/11,Adelaide,14.4,30.2,0,4.2,10.4,SE,35,ESE,SW,11,7,32,16,1023.3,1020.5,NA,NA,24.2,30.1,FALSE,FALSE
97978,2013/4/12,Adelaide,19,32.1,0,5,8,NE,30,NNE,WNW,11,9,28,15,1020.7,1016.8,NA,NA,25.6,31.2,FALSE,FALSE
97979,2013/4/13,Adelaide,19.8,27.8,0,NA,2.2,NNE,31,NE,NW,9,9,35,26,1014.8,1011.8,NA,NA,23.6,26.3,FALSE,FALSE
97980,2013/4/14,Adelaide,15.2,23.3,0,NA,8.4,WSW,35,WNW,WSW,7,17,67,45,1013.1,1011.5,NA,NA,20.1,22.5,FALSE,FALSE
97981,2013/4/15,Adelaide,15.3,23.1,0,11,6.2,W,35,SSE,SSE,11,13,64,50,1015.5,1014.1,NA,NA,18,19.7,FALSE,FALSE
97982,2013/4/16,Adelaide,10.6,21.8,0,3.4,8.4,WSW,35,E,WSW,13,17,44,41,1019.2,1016.3,NA,NA,17.5,20.3,FALSE,FALSE
97983,2013/4/17,Adelaide,11.1,22.6,0,3,10.6,ESE,35,ESE,WSW,2,22,43,39,1018.7,1016.2,NA,NA,17.7,22,FALSE,FALSE
97984,2013/4/18,Adelaide,13.3,22.3,0,3.4,7.9,SSE,33,ENE,ESE,11,11,61,38,1022,1020.7,NA,NA,17.3,22,FALSE,FALSE
97987,2013/4/21,Adelaide,10.9,17.4,7.8,NA,1.3,W,50,N,NNW,17,20,94,96,1008.7,1003.4,NA,NA,11.2,15.1,TRUE,TRUE
97988,2013/4/22,Adelaide,10.8,21,13.4,8.4,6.1,WNW,52,NNE,NW,9,28,81,61,1010.9,1010.1,NA,NA,15.2,20.2,TRUE,TRUE
97990,2013/4/24,Adelaide,11.8,20.9,0,1.2,6.5,WNW,33,N,WSW,11,19,76,65,1022.3,1021,NA,NA,15.4,19.4,FALSE,TRUE
97991,2013/4/25,Adelaide,13.2,21.9,1.6,NA,7.4,WNW,37,NNW,WNW,9,20,88,58,1024.9,1023.3,NA,NA,16.1,21.4,TRUE,FALSE
97996,2013/4/30,Adelaide,13.3,20.3,0,1.2,3.9,N,28,SSE,WSW,6,11,70,69,1024.4,1022.2,NA,NA,17,19,FALSE,FALSE
97997,2013/5/1,Adelaide,8.4,20.4,0,1.2,8,SSE,35,SSW,SSE,6,15,75,40,1026,1024,NA,NA,13.8,19.7,FALSE,FALSE
97998,2013/5/2,Adelaide,8.8,21.2,0,2.8,9.9,NE,35,NE,N,22,19,45,22,1026.4,1021.9,NA,NA,14.1,20.8,FALSE,FALSE
97999,2013/5/3,Adelaide,14.1,25.5,0,4.4,3.6,N,35,NNE,NW,13,17,25,24,1018.8,1016.7,NA,NA,20.5,24.3,FALSE,FALSE
98002,2013/5/6,Adelaide,13.7,21.6,0.2,10,1.7,NE,30,SSE,N,4,13,56,38,1022.4,1017.9,NA,NA,15.1,20.7,FALSE,FALSE
98003,2013/5/7,Adelaide,10.8,27.3,0.4,1.4,9.9,NE,24,NE,NNW,9,7,44,30,1021,1018.8,NA,NA,20.5,26.6,FALSE,FALSE
98004,2013/5/8,Adelaide,16.3,31.1,0,2.8,9.7,NE,28,NE,WNW,9,9,22,16,1023,1020.1,NA,NA,24.5,30.2,FALSE,FALSE
98005,2013/5/9,Adelaide,19.6,29.8,0,4.2,6.8,N,48,NNE,N,19,15,35,24,1023.3,1021.4,NA,NA,25,28.9,FALSE,FALSE
98008,2013/5/12,Adelaide,15.4,20.2,8.6,NA,5.6,W,52,NNW,NW,7,24,91,50,1018.1,1015.7,NA,NA,16.8,18.4,TRUE,TRUE
98009,2013/5/13,Adelaide,8.5,15.8,5.4,10.2,6.6,SW,43,S,WSW,7,15,91,56,1019.7,1018.3,NA,NA,10.4,14.9,TRUE,TRUE
98010,2013/5/14,Adelaide,10.4,16.1,16.2,0.6,5.5,WNW,37,ESE,WSW,7,17,94,65,1015.3,1014,NA,NA,12.3,15.3,TRUE,TRUE
98011,2013/5/15,Adelaide,12.3,18.2,4.6,0.8,5.3,SW,39,SW,SW,11,17,83,66,1013.9,1012.1,NA,NA,14.6,16.5,TRUE,TRUE
98012,2013/5/16,Adelaide,10.7,17.5,7,1.4,7.1,SW,35,NE,SW,6,19,88,54,1016.3,1015.9,NA,NA,13.1,16.9,TRUE,FALSE
98013,2013/5/17,Adelaide,7.8,17.3,0,1.8,7.1,S,28,NNE,SW,7,4,88,64,1021.4,1019.2,NA,NA,12.7,15.3,FALSE,FALSE
98016,2013/5/20,Adelaide,13.9,21.8,0,2.8,6.7,N,26,NNE,W,11,13,56,34,1018.1,1015.1,NA,NA,15.6,21.2,FALSE,FALSE
98017,2013/5/21,Adelaide,13.5,19.5,0,2,2.1,N,37,NE,NNW,11,13,52,54,1014.4,1011.2,NA,NA,17.1,18.4,FALSE,TRUE
98018,2013/5/22,Adelaide,11.8,15.2,6.4,1.8,0.4,ESE,30,ENE,W,11,17,73,81,1008.1,1008.5,NA,NA,13.6,14.2,TRUE,TRUE
98019,2013/5/23,Adelaide,8.6,18.7,2.4,1.2,9.8,S,35,SSW,S,9,15,72,43,1021.9,1021.1,NA,NA,13.9,17.6,TRUE,FALSE
98022,2013/5/26,Adelaide,11.5,18.5,0.6,NA,6,SE,24,NNW,SSW,7,13,95,62,1032.3,1028.8,NA,NA,12.2,18,FALSE,FALSE
98023,2013/5/27,Adelaide,11.3,18,0,2.6,5.2,NE,31,NE,N,11,6,56,52,1029.8,1026.6,NA,NA,14.3,16.7,FALSE,FALSE
98024,2013/5/28,Adelaide,9.7,18.6,0,1.6,8.9,N,28,NE,N,11,15,57,38,1026.3,1022.5,NA,NA,14,17.8,FALSE,FALSE
98025,2013/5/29,Adelaide,10.7,22.1,0,1.8,4.6,N,33,NNE,NNW,11,17,50,35,1021.9,1018.8,NA,NA,16,21.9,FALSE,FALSE
98026,2013/5/30,Adelaide,14.2,23.3,0,1.8,5.3,NE,35,NE,N,15,15,57,44,1018.7,1015.8,NA,NA,18.4,22.9,FALSE,TRUE
98027,2013/5/31,Adelaide,15.6,17.3,2.6,2.8,0,ENE,31,NE,NE,15,13,83,94,1018.5,1016.9,NA,NA,17.1,16,TRUE,TRUE
98028,2013/6/1,Adelaide,14.6,16,38.8,0.4,0,SSE,43,NNW,S,20,13,96,86,1011,1010.6,NA,NA,14.9,15.1,TRUE,TRUE
98029,2013/6/2,Adelaide,10.8,16.5,6.8,NA,2.4,S,39,W,SSE,4,13,78,58,1024.4,1025.1,NA,NA,13,15.9,TRUE,FALSE
98030,2013/6/3,Adelaide,8.5,17.1,0,5,5.7,SW,20,SSW,WNW,7,13,82,73,1029.3,1027.7,NA,NA,14.2,16.4,FALSE,FALSE
98031,2013/6/4,Adelaide,10.9,16.2,0,0.8,0.1,N,22,NE,N,6,11,77,60,1027.4,1024.1,NA,NA,13.7,15.6,FALSE,FALSE
98032,2013/6/5,Adelaide,11,15.1,0,1,0.5,N,31,ENE,NNW,9,13,66,68,1020.5,1016.7,NA,NA,12.5,13.7,FALSE,FALSE
98033,2013/6/6,Adelaide,12.1,18.4,0,1,3.4,N,44,N,NNW,13,24,84,66,1017,1015.3,NA,NA,13.2,16.9,FALSE,TRUE
98034,2013/6/7,Adelaide,10.4,16.1,4,1,6.3,NW,33,S,SW,7,11,75,51,1024.9,1025.5,NA,NA,13.4,15.7,TRUE,FALSE
98035,2013/6/8,Adelaide,7.2,18.1,0,NA,3.8,NNW,26,NE,NW,7,13,77,50,1029.8,1026,NA,NA,11.3,17.8,FALSE,FALSE
98037,2013/6/10,Adelaide,11.1,20,0,NA,7.1,NW,35,N,NNW,13,17,64,59,1018.3,1016.2,NA,NA,14.8,19.5,FALSE,FALSE
98038,2013/6/11,Adelaide,10.7,16.1,0,6,0,N,31,ENE,SSE,11,7,72,74,1013.8,1010.1,NA,NA,14.6,15.3,FALSE,TRUE
98039,2013/6/12,Adelaide,12.3,16,7.2,0.4,1.7,S,48,SSE,S,20,20,81,64,1009.8,1011.4,NA,NA,13.1,14.9,TRUE,FALSE
98040,2013/6/13,Adelaide,10.6,15.3,1,1.8,2.3,SSE,33,SSW,SSE,11,13,86,73,1015.9,1015.1,NA,NA,12.9,15.1,FALSE,TRUE
98044,2013/6/17,Adelaide,6.2,15.2,0.4,3,8,WSW,22,NE,W,6,13,84,57,1019.4,1016.8,NA,NA,9.6,15,FALSE,FALSE
98045,2013/6/18,Adelaide,4.7,15.8,0,1,8.9,WNW,19,NNW,SW,7,11,88,62,1021.3,1020.4,NA,NA,7.8,14.6,FALSE,FALSE
98048,2013/6/21,Adelaide,8.5,14.4,1.6,1.4,2.2,NNW,44,NNE,NNW,11,15,92,68,1014.7,1013.3,NA,NA,9.8,13.2,TRUE,TRUE
98049,2013/6/22,Adelaide,9.7,13.7,12.8,NA,1.8,ENE,48,NE,ENE,17,22,88,63,1015.6,1015.3,NA,NA,10.1,13.5,TRUE,TRUE
98050,2013/6/23,Adelaide,10,15,1.2,NA,4.2,ENE,59,ENE,ENE,17,22,62,55,1022.7,1021.3,NA,NA,12.6,14.3,TRUE,FALSE
98051,2013/6/24,Adelaide,10.3,17.2,0,4.4,7.7,ENE,31,NNE,NE,13,13,55,47,1024.7,1023.1,NA,NA,12.8,16.3,FALSE,FALSE
98052,2013/6/25,Adelaide,7.2,18.1,0,1.4,8,N,30,NE,NNW,4,15,73,44,1025.4,1022.3,NA,NA,10.8,17.2,FALSE,FALSE
98053,2013/6/26,Adelaide,5.3,18,0,1.4,8.9,N,31,NE,NNW,11,13,48,44,1022.3,1019.6,NA,NA,12.7,17.8,FALSE,FALSE
98054,2013/6/27,Adelaide,7.5,17.5,0,1.2,9,N,24,NE,NNW,11,13,60,56,1021.3,1020,NA,NA,12.5,16.8,FALSE,FALSE
98057,2013/6/30,Adelaide,8.5,17.8,0,2.4,3.1,WSW,31,NE,WSW,6,17,99,63,1032,1029.4,NA,NA,11.8,17.2,FALSE,FALSE
